ClaimNo,ClaimMadeBusiness,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,ClaimStatus,PaymentDate,CloseDate
5566,FALSE,2009-09-05,2009-09-06,NA,GEN,LB,5401.407003,TRUE,1.00E+07,0,5401.407003,CLOSED,,2010-01-31
5567,FALSE,2009-09-05,2009-09-13,NA,GEN,LB,11315.82501,TRUE,1.00E+07,0,11315.82501,CLOSED,,2011-05-21
5568,FALSE,2009-09-12,2009-10-06,NA,GEN,LB,5330.151696,TRUE,1.00E+07,0,5330.151696,CLOSED,,2011-02-19
5569,FALSE,2009-09-21,2009-10-14,NA,GEN,LB,6518.880208,TRUE,1.00E+07,0,6518.880208,CLOSED,,2011-07-02
5570,FALSE,2009-09-11,2009-11-14,NA,GEN,LB,9722.878646,TRUE,1.00E+07,0,9722.878646,CLOSED,,2013-12-15
5571,FALSE,2009-09-26,2009-10-03,NA,GEN,LB,26272.59406,TRUE,1.00E+07,0,26272.59406,CLOSED,,2020-08-31
5572,FALSE,2009-09-12,2009-09-19,NA,GEN,LB,4913.941107,TRUE,1.00E+07,0,4913.941107,CLOSED,,2023-09-13
5573,FALSE,2009-09-21,2009-12-07,NA,GEN,LB,20233.17534,TRUE,1.00E+07,0,20233.17534,CLOSED,,2015-10-19
5574,FALSE,2009-09-11,2009-09-23,NA,GEN,LB,10839.02376,TRUE,1.00E+07,0,10839.02376,CLOSED,,2012-11-29
5575,FALSE,2009-09-22,2009-09-23,NA,GEN,LB,17829.48455,TRUE,1.00E+07,0,17829.48455,CLOSED,,2025-02-12
5576,FALSE,2009-09-13,2009-09-15,NA,GEN,LB,5916.581588,TRUE,1.00E+07,0,5916.581588,CLOSED,,2015-08-02
5577,FALSE,2009-09-18,2009-09-25,NA,GEN,LB,780.4559278,TRUE,1.00E+07,0,780.4559278,CLOSED,,2012-03-13
5578,FALSE,2009-09-04,2010-08-20,NA,GEN,LB,3493.490984,TRUE,1.00E+07,0,3493.490984,CLOSED,,2015-06-17
5579,FALSE,2009-09-11,2009-10-28,NA,GEN,LB,10253.21118,TRUE,1.00E+07,0,10253.21118,CLOSED,,2012-04-06
5580,FALSE,2009-09-19,2009-09-20,NA,GEN,LB,1234.539234,TRUE,1.00E+07,0,1234.539234,CLOSED,,2012-02-09
5581,FALSE,2009-09-07,2010-10-04,NA,GEN,LB,2376.896987,TRUE,1.00E+07,0,2376.896987,CLOSED,,2012-05-30
5582,FALSE,2009-09-24,2009-12-05,NA,GEN,LB,11034.68761,TRUE,1.00E+07,0,11034.68761,CLOSED,,2013-06-15
5583,FALSE,2009-09-22,2009-12-12,NA,GEN,LB,25886.88591,TRUE,1.00E+07,0,25886.88591,CLOSED,,2030-11-09
5584,FALSE,2009-09-20,2009-11-23,NA,GEN,LB,18509.33204,TRUE,1.00E+07,0,18509.33204,CLOSED,,2011-04-21
5585,FALSE,2009-09-03,2009-11-02,NA,GEN,LB,12183.80074,TRUE,1.00E+07,0,12183.80074,CLOSED,,2012-10-31
5586,FALSE,2009-09-11,2009-12-06,NA,GEN,LB,2821.222744,TRUE,1.00E+07,0,2821.222744,CLOSED,,2013-04-01
5587,FALSE,2009-09-28,2009-11-18,NA,GEN,LB,1279.492341,TRUE,1.00E+07,0,1279.492341,CLOSED,,2013-07-21
5588,FALSE,2009-09-11,2009-10-30,NA,GEN,LB,42552.72516,TRUE,1.00E+07,0,42552.72516,CLOSED,,2036-01-31
5589,FALSE,2009-09-16,2010-02-02,NA,GEN,LB,17129.89375,TRUE,1.00E+07,0,17129.89375,CLOSED,,2010-11-18
5590,FALSE,2009-09-26,2009-10-18,NA,GEN,LB,2904.026357,TRUE,1.00E+07,0,2904.026357,CLOSED,,2014-04-07
5591,FALSE,2009-09-02,2010-12-08,NA,GEN,LB,4797.907882,TRUE,1.00E+07,0,4797.907882,CLOSED,,2028-09-14
5592,FALSE,2009-09-06,2009-11-11,NA,GEN,LB,13969.46834,TRUE,1.00E+07,0,13969.46834,CLOSED,,2019-04-30
5593,FALSE,2009-09-13,2009-10-10,NA,GEN,LB,3294.850939,TRUE,1.00E+07,0,3294.850939,CLOSED,,2013-06-28
5594,FALSE,2009-09-25,2009-10-16,NA,GEN,LB,2161.305784,TRUE,1.00E+07,0,2161.305784,CLOSED,,2009-11-19
5595,FALSE,2009-09-09,2009-09-19,NA,GEN,LB,6337.383803,TRUE,1.00E+07,0,6337.383803,CLOSED,,2021-09-05
5596,FALSE,2009-09-29,2010-02-06,NA,GEN,LB,33326.69816,TRUE,1.00E+07,0,33326.69816,CLOSED,,2013-08-04
5597,FALSE,2009-09-21,2009-09-24,NA,GEN,LB,3916.083865,TRUE,1.00E+07,0,3916.083865,CLOSED,,2011-12-23
5598,FALSE,2009-09-02,2010-02-28,NA,GEN,LB,12252.82444,TRUE,1.00E+07,0,12252.82444,CLOSED,,2014-01-02
5599,FALSE,2009-09-14,2010-02-15,NA,GEN,LB,31559.6691,TRUE,1.00E+07,0,31559.6691,CLOSED,,2021-04-27
5600,FALSE,2009-09-01,2009-11-22,NA,GEN,LB,1973.313225,TRUE,1.00E+07,0,1973.313225,CLOSED,,2010-10-18
5601,FALSE,2009-09-05,2009-11-07,NA,GEN,LB,654.6509613,TRUE,1.00E+07,0,654.6509613,CLOSED,,2010-04-09
5602,FALSE,2009-09-26,2010-10-22,NA,GEN,LB,2467.658618,TRUE,1.00E+07,0,2467.658618,CLOSED,,2012-03-10
5603,FALSE,2009-10-18,2009-11-13,NA,GEN,LB,785.830121,TRUE,1.00E+07,0,785.830121,CLOSED,,2009-12-07
5604,FALSE,2009-10-08,2010-02-09,NA,GEN,LB,9314.706153,TRUE,1.00E+07,0,9314.706153,CLOSED,,2016-07-07
5605,FALSE,2009-10-30,2009-12-01,NA,GEN,LB,2324.232081,TRUE,1.00E+07,0,2324.232081,CLOSED,,2010-10-11
5606,FALSE,2009-10-02,2010-05-10,NA,GEN,LB,14857.71305,TRUE,1.00E+07,0,14857.71305,CLOSED,,2014-05-03
5607,FALSE,2009-10-15,2010-01-09,NA,GEN,LB,608.8434913,TRUE,1.00E+07,0,608.8434913,CLOSED,,2012-11-30
5608,FALSE,2009-10-29,2009-12-29,NA,GEN,LB,27481.09259,TRUE,1.00E+07,0,27481.09259,CLOSED,,2017-04-01
5609,FALSE,2009-10-03,2009-10-19,NA,GEN,LB,762.1784907,TRUE,1.00E+07,0,762.1784907,CLOSED,,2012-10-27
5610,FALSE,2009-10-29,2009-11-21,NA,GEN,LB,429.3200276,TRUE,1.00E+07,0,429.3200276,CLOSED,,2011-05-13
5611,FALSE,2009-10-12,2009-10-20,NA,GEN,LB,32182.72918,TRUE,1.00E+07,0,32182.72918,CLOSED,,2024-04-23
5612,FALSE,2009-10-19,2009-12-24,NA,GEN,LB,1379.373496,TRUE,1.00E+07,0,1379.373496,CLOSED,,2010-03-15
5613,FALSE,2009-10-15,2009-11-01,NA,GEN,LB,10551.49858,TRUE,1.00E+07,0,10551.49858,CLOSED,,2018-01-10
5614,FALSE,2009-10-28,2010-03-06,NA,GEN,LB,1331.770508,TRUE,1.00E+07,0,1331.770508,CLOSED,,2011-05-13
5615,FALSE,2009-10-28,2009-12-22,NA,GEN,LB,1993.257641,TRUE,1.00E+07,0,1993.257641,CLOSED,,2016-10-11
5616,FALSE,2009-10-09,2010-04-12,NA,GEN,LB,10158.373,TRUE,1.00E+07,0,10158.373,CLOSED,,2012-12-03
5617,FALSE,2009-10-29,2010-09-02,NA,GEN,LB,643.2056723,TRUE,1.00E+07,0,643.2056723,CLOSED,,2011-11-02
5618,FALSE,2009-10-03,2009-11-25,NA,GEN,LB,19470.47492,TRUE,1.00E+07,0,19470.47492,CLOSED,,2015-01-13
5619,FALSE,2009-10-21,2010-01-24,NA,GEN,LB,1113.099907,TRUE,1.00E+07,0,1113.099907,CLOSED,,2010-05-22
5620,FALSE,2009-10-14,2009-12-09,NA,GEN,LB,8067.533662,TRUE,1.00E+07,0,8067.533662,CLOSED,,2016-04-24
5621,FALSE,2009-10-02,2010-04-21,NA,GEN,LB,28041.3498,TRUE,1.00E+07,0,28041.3498,CLOSED,,2013-11-20
5622,FALSE,2009-10-20,2009-12-03,NA,GEN,LB,6927.466568,TRUE,1.00E+07,0,6927.466568,CLOSED,,2014-07-26
5623,FALSE,2009-10-07,2010-04-10,NA,GEN,LB,7774.685476,TRUE,1.00E+07,0,7774.685476,CLOSED,,2013-07-03
5624,FALSE,2009-10-30,2011-01-25,NA,GEN,LB,8961.301438,TRUE,1.00E+07,0,8961.301438,CLOSED,,2022-09-23
5625,FALSE,2009-10-20,2009-10-28,NA,GEN,LB,1568.091286,TRUE,1.00E+07,0,1568.091286,CLOSED,,2015-08-02
5626,FALSE,2009-10-08,2009-11-15,NA,GEN,LB,251.1453938,TRUE,1.00E+07,0,251.1453938,CLOSED,,2011-05-29
5627,FALSE,2009-10-07,2010-01-08,NA,GEN,LB,3613.233215,TRUE,1.00E+07,0,3613.233215,CLOSED,,2013-11-11
5628,FALSE,2009-10-08,2009-11-11,NA,GEN,LB,2786.769959,TRUE,1.00E+07,0,2786.769959,CLOSED,,2012-01-13
5629,FALSE,2009-10-06,2009-11-10,NA,GEN,LB,27650.94338,TRUE,1.00E+07,0,27650.94338,CLOSED,,2022-10-20
5630,FALSE,2009-10-20,2010-03-02,NA,GEN,LB,2335.852668,TRUE,1.00E+07,0,2335.852668,CLOSED,,2010-09-28
5631,FALSE,2009-10-07,2009-11-06,NA,GEN,LB,1601.813067,TRUE,1.00E+07,0,1601.813067,CLOSED,,2011-11-30
5632,FALSE,2009-10-06,2010-07-16,NA,GEN,LB,1336.308514,TRUE,1.00E+07,0,1336.308514,CLOSED,,2017-07-23
5633,FALSE,2009-10-29,2009-11-08,NA,GEN,LB,5822.596555,TRUE,1.00E+07,0,5822.596555,CLOSED,,2012-02-16
5634,FALSE,2009-10-24,2009-12-01,NA,GEN,LB,5036.012268,TRUE,1.00E+07,0,5036.012268,CLOSED,,2010-07-11
5635,FALSE,2009-10-29,2009-12-10,NA,GEN,LB,15273.17939,TRUE,1.00E+07,0,15273.17939,CLOSED,,2016-11-21
5636,FALSE,2009-10-30,2009-11-10,NA,GEN,LB,812.2422507,TRUE,1.00E+07,0,812.2422507,CLOSED,,2010-11-12
5637,FALSE,2009-10-20,2009-10-23,NA,GEN,LB,17986.36025,TRUE,1.00E+07,0,17986.36025,CLOSED,,2025-07-16
5638,FALSE,2009-10-12,2010-01-16,NA,GEN,LB,15980.72918,TRUE,1.00E+07,0,15980.72918,CLOSED,,2015-01-01
5639,FALSE,2009-10-01,2010-03-24,NA,GEN,LB,2835.241719,TRUE,1.00E+07,0,2835.241719,CLOSED,,2012-01-31
5640,FALSE,2009-10-23,2009-12-22,NA,GEN,LB,704.6671486,TRUE,1.00E+07,0,704.6671486,CLOSED,,2010-11-03
5641,FALSE,2009-10-28,2009-11-11,NA,GEN,LB,7598.508352,TRUE,1.00E+07,0,7598.508352,CLOSED,,2010-04-16
5642,FALSE,2009-10-28,2009-10-30,NA,GEN,LB,1393.968081,TRUE,1.00E+07,0,1393.968081,CLOSED,,2010-05-19
5643,FALSE,2009-10-12,2010-02-24,NA,GEN,LB,895.9553795,TRUE,1.00E+07,0,895.9553795,CLOSED,,2012-11-04
5644,FALSE,2009-10-16,2009-12-05,NA,GEN,LB,9788.683311,TRUE,1.00E+07,0,9788.683311,CLOSED,,2013-07-18
5645,FALSE,2009-10-18,2009-11-04,NA,GEN,LB,13393.67792,TRUE,1.00E+07,0,13393.67792,CLOSED,,2011-01-19
5646,FALSE,2009-10-16,2010-08-11,NA,GEN,LB,4183.290867,TRUE,1.00E+07,0,4183.290867,CLOSED,,2016-04-04
5647,FALSE,2009-10-26,2010-01-28,NA,GEN,LB,2531.091626,TRUE,1.00E+07,0,2531.091626,CLOSED,,2010-07-06
5648,FALSE,2009-10-17,2009-12-17,NA,GEN,LB,846.5736097,TRUE,1.00E+07,0,846.5736097,CLOSED,,2011-09-17
5649,FALSE,2009-10-17,2010-05-06,NA,GEN,LB,2399.842882,TRUE,1.00E+07,0,2399.842882,CLOSED,,2013-05-09
5650,FALSE,2009-10-18,2009-12-09,NA,GEN,LB,2491.562263,TRUE,1.00E+07,0,2491.562263,CLOSED,,2009-12-16
5651,FALSE,2009-10-01,2009-10-17,NA,GEN,LB,3278.56692,TRUE,1.00E+07,0,3278.56692,CLOSED,,2014-10-21
5652,FALSE,2009-10-23,2010-02-25,NA,GEN,LB,5314.000773,TRUE,1.00E+07,0,5314.000773,CLOSED,,2026-07-01
5653,FALSE,2009-10-04,2011-01-05,NA,GEN,LB,8928.352087,TRUE,1.00E+07,0,8928.352087,CLOSED,,2013-02-25
5654,FALSE,2009-10-28,2009-12-27,NA,GEN,LB,2433.901555,TRUE,1.00E+07,0,2433.901555,CLOSED,,2014-12-26
5655,FALSE,2009-10-24,2009-10-31,NA,GEN,LB,1192.778853,TRUE,1.00E+07,0,1192.778853,CLOSED,,2011-03-11
5656,FALSE,2009-10-04,2009-12-10,NA,GEN,LB,27045.76374,TRUE,1.00E+07,0,27045.76374,CLOSED,,2038-02-12
5657,FALSE,2009-10-09,2010-02-22,NA,GEN,LB,11391.25739,TRUE,1.00E+07,0,11391.25739,CLOSED,,2018-09-16
5658,FALSE,2009-10-18,2010-01-19,NA,GEN,LB,3008.210481,TRUE,1.00E+07,0,3008.210481,CLOSED,,2015-02-23
5659,FALSE,2009-10-09,2009-10-29,NA,GEN,LB,14230.39254,TRUE,1.00E+07,0,14230.39254,CLOSED,,2025-02-27
5660,FALSE,2009-10-25,2009-12-09,NA,GEN,LB,1533.573557,TRUE,1.00E+07,0,1533.573557,CLOSED,,2012-01-01
5661,FALSE,2009-11-26,2010-10-28,NA,GEN,LB,3317.062069,TRUE,1.00E+07,0,3317.062069,CLOSED,,2012-06-28
5662,FALSE,2009-11-11,2009-12-04,NA,GEN,LB,18107.8829,TRUE,1.00E+07,0,18107.8829,CLOSED,,2014-12-03
5663,FALSE,2009-11-22,2010-01-03,NA,GEN,LB,19055.16236,TRUE,1.00E+07,0,19055.16236,CLOSED,,2017-05-31
5664,FALSE,2009-11-19,2010-05-31,NA,GEN,LB,6367.151383,TRUE,1.00E+07,0,6367.151383,CLOSED,,2013-02-23
5665,FALSE,2009-11-14,2009-11-15,NA,GEN,LB,1922.599483,TRUE,1.00E+07,0,1922.599483,CLOSED,,2015-03-17
5666,FALSE,2009-11-24,2009-11-25,NA,GEN,LB,3924.026538,TRUE,1.00E+07,0,3924.026538,CLOSED,,2011-11-21
5667,FALSE,2009-11-12,2009-12-22,NA,GEN,LB,2699.10536,TRUE,1.00E+07,0,2699.10536,CLOSED,,2010-08-07
5668,FALSE,2009-11-24,2010-02-05,NA,GEN,LB,1749.975637,TRUE,1.00E+07,0,1749.975637,CLOSED,,2016-07-08
5669,FALSE,2009-11-10,2010-01-02,NA,GEN,LB,16484.90663,TRUE,1.00E+07,0,16484.90663,CLOSED,,2011-11-25
5670,FALSE,2009-11-21,2010-07-17,NA,GEN,LB,5279.986105,TRUE,1.00E+07,0,5279.986105,CLOSED,,2019-05-06
5671,FALSE,2009-11-15,2009-12-07,NA,GEN,LB,15984.10298,TRUE,1.00E+07,0,15984.10298,CLOSED,,2025-04-25
5672,FALSE,2009-11-21,2009-12-07,NA,GEN,LB,8811.484029,TRUE,1.00E+07,0,8811.484029,CLOSED,,2019-08-17
5673,FALSE,2009-11-19,2010-01-11,NA,GEN,LB,4735.840747,TRUE,1.00E+07,0,4735.840747,CLOSED,,2012-02-16
5674,FALSE,2009-11-18,2010-01-03,NA,GEN,LB,5720.297088,TRUE,1.00E+07,0,5720.297088,CLOSED,,2018-03-19
5675,FALSE,2009-11-16,2009-12-31,NA,GEN,LB,7853.688673,TRUE,1.00E+07,0,7853.688673,CLOSED,,2019-08-20
5676,FALSE,2009-11-11,2009-11-17,NA,GEN,LB,3110.723332,TRUE,1.00E+07,0,3110.723332,CLOSED,,2014-06-29
5677,FALSE,2009-11-28,2010-05-21,NA,GEN,LB,2579.082863,TRUE,1.00E+07,0,2579.082863,CLOSED,,2013-03-31
5678,FALSE,2009-11-03,2010-08-08,NA,GEN,LB,9041.485942,TRUE,1.00E+07,0,9041.485942,CLOSED,,2018-01-13
5679,FALSE,2009-11-11,2009-11-22,NA,GEN,LB,3489.656569,TRUE,1.00E+07,0,3489.656569,CLOSED,,2011-03-25
5680,FALSE,2009-11-10,2010-01-22,NA,GEN,LB,14726.26056,TRUE,1.00E+07,0,14726.26056,CLOSED,,2015-04-01
5681,FALSE,2009-11-23,2009-11-25,NA,GEN,LB,5164.908707,TRUE,1.00E+07,0,5164.908707,CLOSED,,2012-09-21
5682,FALSE,2009-11-03,2010-01-11,NA,GEN,LB,4548.699544,TRUE,1.00E+07,0,4548.699544,CLOSED,,2011-01-03
5683,FALSE,2009-11-29,2010-02-11,NA,GEN,LB,4578.241588,TRUE,1.00E+07,0,4578.241588,CLOSED,,2022-04-16
5684,FALSE,2009-11-11,2009-12-05,NA,GEN,LB,8637.032546,TRUE,1.00E+07,0,8637.032546,CLOSED,,2013-02-23
5685,FALSE,2009-11-04,2010-03-13,NA,GEN,LB,15840.32378,TRUE,1.00E+07,0,15840.32378,CLOSED,,2026-06-13
5686,FALSE,2009-11-21,2010-04-27,NA,GEN,LB,7537.898637,TRUE,1.00E+07,0,7537.898637,CLOSED,,2020-08-19
5687,FALSE,2009-11-17,2010-01-29,NA,GEN,LB,3604.084736,TRUE,1.00E+07,0,3604.084736,CLOSED,,2012-03-06
5688,FALSE,2009-11-09,2010-02-10,NA,GEN,LB,12936.02655,TRUE,1.00E+07,0,12936.02655,CLOSED,,2012-08-13
5689,FALSE,2009-11-20,2010-01-20,NA,GEN,LB,1877.158701,TRUE,1.00E+07,0,1877.158701,CLOSED,,2013-11-22
5690,FALSE,2009-11-17,2009-11-23,NA,GEN,LB,7605.161879,TRUE,1.00E+07,0,7605.161879,CLOSED,,2012-01-02
5691,FALSE,2009-11-16,2009-11-28,NA,GEN,LB,10003.61824,TRUE,1.00E+07,0,10003.61824,CLOSED,,2010-02-16
5692,FALSE,2009-11-07,2010-04-13,NA,GEN,LB,3039.109558,TRUE,1.00E+07,0,3039.109558,CLOSED,,2013-01-14
5693,FALSE,2009-11-01,2010-08-21,NA,GEN,LB,9070.735428,TRUE,1.00E+07,0,9070.735428,CLOSED,,2016-02-18
5694,FALSE,2009-11-02,2009-12-09,NA,GEN,LB,702.5839679,TRUE,1.00E+07,0,702.5839679,CLOSED,,2015-05-04
5695,FALSE,2009-11-22,2009-12-13,NA,GEN,LB,23547.25076,TRUE,1.00E+07,0,23547.25076,CLOSED,,2033-09-26
5696,FALSE,2009-11-08,2010-04-20,NA,GEN,LB,1488.10055,TRUE,1.00E+07,0,1488.10055,CLOSED,,2017-08-20
5697,FALSE,2009-11-21,2010-01-17,NA,GEN,LB,11857.08479,TRUE,1.00E+07,0,11857.08479,CLOSED,,2020-06-09
5698,FALSE,2009-11-19,2010-02-07,NA,GEN,LB,12314.34038,TRUE,1.00E+07,0,12314.34038,CLOSED,,2012-12-05
5699,FALSE,2009-11-14,2009-11-18,NA,GEN,LB,11827.57403,TRUE,1.00E+07,0,11827.57403,CLOSED,,2016-08-11
5700,FALSE,2009-11-12,2009-12-03,NA,GEN,LB,830.5881,TRUE,1.00E+07,0,830.5881,CLOSED,,2011-07-30
5701,FALSE,2009-11-08,2010-01-02,NA,GEN,LB,5347.683778,TRUE,1.00E+07,0,5347.683778,CLOSED,,2011-06-18
5702,FALSE,2009-11-17,2009-12-16,NA,GEN,LB,46133.65411,TRUE,1.00E+07,0,46133.65411,CLOSED,,2021-10-18
5703,FALSE,2009-11-16,2010-08-08,NA,GEN,LB,8971.858186,TRUE,1.00E+07,0,8971.858186,CLOSED,,2012-07-20
5704,FALSE,2009-11-18,2010-03-26,NA,GEN,LB,6517.2275,TRUE,1.00E+07,0,6517.2275,CLOSED,,2013-03-24
5705,FALSE,2009-11-04,2009-12-07,NA,GEN,LB,8273.546111,TRUE,1.00E+07,0,8273.546111,CLOSED,,2017-12-17
5706,FALSE,2009-11-16,2010-01-27,NA,GEN,LB,6226.996735,TRUE,1.00E+07,0,6226.996735,CLOSED,,2013-05-02
5707,FALSE,2009-11-12,2010-05-27,NA,GEN,LB,597.7626523,TRUE,1.00E+07,0,597.7626523,CLOSED,,2012-11-12
5708,FALSE,2009-11-04,2009-12-12,NA,GEN,LB,2334.229545,TRUE,1.00E+07,0,2334.229545,CLOSED,,2016-03-05
5709,FALSE,2009-11-05,2009-12-09,NA,GEN,LB,3939.459699,TRUE,1.00E+07,0,3939.459699,CLOSED,,2010-04-25
5710,FALSE,2009-11-07,2010-03-07,NA,GEN,LB,2073.498962,TRUE,1.00E+07,0,2073.498962,CLOSED,,2010-11-17
5711,FALSE,2009-11-15,2009-12-22,NA,GEN,LB,417.0977378,TRUE,1.00E+07,0,417.0977378,CLOSED,,2011-09-04
5712,FALSE,2009-11-19,2010-03-27,NA,GEN,LB,15703.97929,TRUE,1.00E+07,0,15703.97929,CLOSED,,2017-07-24
5713,FALSE,2009-11-22,2009-11-30,NA,GEN,LB,72003.23079,TRUE,1.00E+07,0,72003.23079,CLOSED,,2024-12-03
5714,FALSE,2009-11-12,2010-06-03,NA,GEN,LB,4656.400056,TRUE,1.00E+07,0,4656.400056,CLOSED,,2017-06-09
5715,FALSE,2009-11-08,2010-05-08,NA,GEN,LB,8617.915192,TRUE,1.00E+07,0,8617.915192,CLOSED,,2016-03-18
5716,FALSE,2009-11-23,2010-02-25,NA,GEN,LB,5015.075301,TRUE,1.00E+07,0,5015.075301,CLOSED,,2011-06-26
5717,FALSE,2009-11-02,2010-02-06,NA,GEN,LB,9441.752184,TRUE,1.00E+07,0,9441.752184,CLOSED,,2014-07-07
5718,FALSE,2009-11-07,2010-05-04,NA,GEN,LB,1761.317841,TRUE,1.00E+07,0,1761.317841,CLOSED,,2013-06-30
5719,FALSE,2009-11-07,2010-03-03,NA,GEN,LB,1103.421266,TRUE,1.00E+07,0,1103.421266,CLOSED,,2010-04-21
5720,FALSE,2009-12-22,2010-03-17,NA,GEN,LB,10120.73709,TRUE,1.00E+07,0,10120.73709,CLOSED,,2012-01-07
5721,FALSE,2009-12-19,2010-02-23,NA,GEN,LB,5952.880882,TRUE,1.00E+07,0,5952.880882,CLOSED,,2013-12-13
5722,FALSE,2009-12-19,2009-12-22,NA,GEN,LB,26594.60821,TRUE,1.00E+07,0,26594.60821,CLOSED,,2012-03-29
5723,FALSE,2009-12-18,2010-08-23,NA,GEN,LB,12005.42175,TRUE,1.00E+07,0,12005.42175,CLOSED,,2016-05-25
5724,FALSE,2009-12-06,2010-04-05,NA,GEN,LB,21267.73028,TRUE,1.00E+07,0,21267.73028,CLOSED,,2021-03-22
5725,FALSE,2009-12-25,2010-01-27,NA,GEN,LB,2635.7612,TRUE,1.00E+07,0,2635.7612,CLOSED,,2010-11-03
5726,FALSE,2009-12-13,2010-02-15,NA,GEN,LB,21080.03032,TRUE,1.00E+07,0,21080.03032,CLOSED,,2013-11-23
5727,FALSE,2009-12-19,2010-03-02,NA,GEN,LB,3376.009017,TRUE,1.00E+07,0,3376.009017,CLOSED,,2014-05-06
5728,FALSE,2009-12-30,2010-01-28,NA,GEN,LB,24616.22705,TRUE,1.00E+07,0,24616.22705,CLOSED,,2011-02-12
5729,FALSE,2009-12-07,2010-05-17,NA,GEN,LB,1018.472941,TRUE,1.00E+07,0,1018.472941,CLOSED,,2011-01-16
5730,FALSE,2009-12-02,2010-04-25,NA,GEN,LB,29071.59881,TRUE,1.00E+07,0,29071.59881,CLOSED,,2017-03-08
5731,FALSE,2009-12-30,2010-01-08,NA,GEN,LB,3677.209845,TRUE,1.00E+07,0,3677.209845,CLOSED,,2011-01-22
5732,FALSE,2009-12-16,2010-03-29,NA,GEN,LB,6130.88703,TRUE,1.00E+07,0,6130.88703,CLOSED,,2022-05-06
5733,FALSE,2009-12-23,2010-03-03,NA,GEN,LB,1827.164591,TRUE,1.00E+07,0,1827.164591,CLOSED,,2011-10-31
5734,FALSE,2009-12-01,2010-04-25,NA,GEN,LB,49971.94714,TRUE,1.00E+07,0,49971.94714,CLOSED,,2018-10-20
5735,FALSE,2009-12-12,2010-05-03,NA,GEN,LB,8968.764736,TRUE,1.00E+07,0,8968.764736,CLOSED,,2012-02-18
5736,FALSE,2009-12-29,2010-01-19,NA,GEN,LB,1383.799005,TRUE,1.00E+07,0,1383.799005,CLOSED,,2010-06-10
5737,FALSE,2009-12-19,2010-05-28,NA,GEN,LB,3246.143176,TRUE,1.00E+07,0,3246.143176,CLOSED,,2016-05-18
5738,FALSE,2009-12-01,2010-02-08,NA,GEN,LB,1942.945605,TRUE,1.00E+07,0,1942.945605,CLOSED,,2011-07-11
5739,FALSE,2009-12-09,2010-06-11,NA,GEN,LB,11261.06792,TRUE,1.00E+07,0,11261.06792,CLOSED,,2019-02-26
5740,FALSE,2009-12-01,2010-02-21,NA,GEN,LB,2675.866723,TRUE,1.00E+07,0,2675.866723,CLOSED,,2010-05-08
5741,FALSE,2009-12-04,2009-12-09,NA,GEN,LB,75.31327734,TRUE,1.00E+07,0,75.31327734,CLOSED,,2010-08-27
5742,FALSE,2009-12-11,2009-12-18,NA,GEN,LB,22613.73993,TRUE,1.00E+07,0,22613.73993,CLOSED,,2014-03-03
5743,FALSE,2009-12-24,2010-02-22,NA,GEN,LB,3254.553287,TRUE,1.00E+07,0,3254.553287,CLOSED,,2013-07-03
5744,FALSE,2009-12-29,2010-02-07,NA,GEN,LB,1541.433261,TRUE,1.00E+07,0,1541.433261,CLOSED,,2011-03-15
5745,FALSE,2009-12-07,2010-05-02,NA,GEN,LB,1581.575254,TRUE,1.00E+07,0,1581.575254,CLOSED,,2011-03-10
5746,FALSE,2009-12-02,2010-03-08,NA,GEN,LB,932.0485805,TRUE,1.00E+07,0,932.0485805,CLOSED,,2011-05-20
5747,FALSE,2009-12-13,2010-04-11,NA,GEN,LB,3058.551858,TRUE,1.00E+07,0,3058.551858,CLOSED,,2012-03-16
5748,FALSE,2009-12-14,2009-12-29,NA,GEN,LB,1567.316754,TRUE,1.00E+07,0,1567.316754,CLOSED,,2012-08-26
5749,FALSE,2009-12-30,2010-02-17,NA,GEN,LB,8196.277102,TRUE,1.00E+07,0,8196.277102,CLOSED,,2011-12-08
5750,FALSE,2009-12-03,2009-12-27,NA,GEN,LB,11667.99483,TRUE,1.00E+07,0,11667.99483,CLOSED,,2019-01-17
5751,FALSE,2009-12-27,2010-02-07,NA,GEN,LB,3935.821726,TRUE,1.00E+07,0,3935.821726,CLOSED,,2014-02-15
5752,FALSE,2009-12-20,2010-06-17,NA,GEN,LB,3342.436165,TRUE,1.00E+07,0,3342.436165,CLOSED,,2013-07-28
5753,FALSE,2009-12-26,2010-01-08,NA,GEN,LB,1840.803373,TRUE,1.00E+07,0,1840.803373,CLOSED,,2010-08-14
5754,FALSE,2009-12-26,2010-04-10,NA,GEN,LB,21601.95394,TRUE,1.00E+07,0,21601.95394,CLOSED,,2021-01-03
5755,FALSE,2009-12-02,2010-01-17,NA,GEN,LB,3701.301221,TRUE,1.00E+07,0,3701.301221,CLOSED,,2010-03-24
5756,FALSE,2009-12-10,2010-05-05,NA,GEN,LB,3794.648043,TRUE,1.00E+07,0,3794.648043,CLOSED,,2015-03-16
5757,FALSE,2009-12-09,2010-08-23,NA,GEN,LB,10938.94233,TRUE,1.00E+07,0,10938.94233,CLOSED,,2012-11-18
5758,FALSE,2009-12-10,2010-02-27,NA,GEN,LB,4559.40858,TRUE,1.00E+07,0,4559.40858,CLOSED,,2021-01-11
