SimulationNo,OccurrenceNo,ClaimNo,ClaimMadeBusiness,Converted,AccidentDate,ReportDate,Covariate,Line,Type,TotalLoss,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate
1,10275,10275,FALSE,NA,2009-08-18,2010-03-29,NA,Line 1,Type 1,3798.85450396472,TRUE,1e+07,0,3798.85450396472,2010-10-14,2010-10-14
1,10276,10276,FALSE,NA,2009-08-10,2010-02-28,NA,Line 1,Type 1,5533.54815416118,TRUE,1e+07,0,5533.54815416118,2010-04-06,2010-04-06
1,10277,10277,FALSE,NA,2009-08-16,2012-05-02,NA,Line 1,Type 1,6207.09487402439,TRUE,1e+07,0,6207.09487402439,2016-08-02,2016-08-02
1,10278,10278,FALSE,NA,2009-08-25,2010-01-14,NA,Line 1,Type 1,4774.16071369218,TRUE,1e+07,0,4774.16071369218,2011-09-30,2011-09-30
1,10279,10279,FALSE,NA,2009-08-08,2009-09-25,NA,Line 1,Type 1,3899.27918024579,TRUE,1e+07,0,3899.27918024579,2013-03-26,2013-03-26
1,10280,10280,FALSE,NA,2009-08-11,2009-11-19,NA,Line 1,Type 1,6886.16525231218,TRUE,1e+07,0,6886.16525231218,2017-03-03,2017-03-03
1,10281,10281,FALSE,NA,2009-08-04,2010-05-24,NA,Line 1,Type 1,5993.6920246992,TRUE,1e+07,0,5993.6920246992,2012-07-06,2012-07-06
1,10282,10282,FALSE,NA,2009-08-23,2010-09-11,NA,Line 1,Type 1,5619.74131027417,TRUE,1e+07,0,5619.74131027417,2014-06-12,2014-06-12
1,10283,10283,FALSE,NA,2009-08-22,2009-12-11,NA,Line 1,Type 1,4958.78621339223,TRUE,1e+07,0,4958.78621339223,2012-10-20,2012-10-20
1,10284,10284,FALSE,NA,2009-08-08,2009-10-07,NA,Line 1,Type 1,4066.68286525577,TRUE,1e+07,0,4066.68286525577,2010-06-12,2010-06-12
1,10285,10285,FALSE,NA,2009-08-08,2010-04-14,NA,Line 1,Type 1,6374.95562818481,TRUE,1e+07,0,6374.95562818481,2011-10-24,2011-10-24
1,10286,10286,FALSE,NA,2009-08-19,2009-08-25,NA,Line 1,Type 1,5856.72398710528,TRUE,1e+07,0,5856.72398710528,2010-02-11,2010-02-11
1,10287,10287,FALSE,NA,2009-08-29,2009-11-03,NA,Line 1,Type 1,4725.57830170826,TRUE,1e+07,0,4725.57830170826,2018-09-26,2018-09-26
1,10288,10288,FALSE,NA,2009-08-03,2010-09-14,NA,Line 1,Type 1,4471.66704715892,TRUE,1e+07,0,4471.66704715892,2022-05-21,2022-05-21
1,10289,10289,FALSE,NA,2009-08-28,2009-11-27,NA,Line 1,Type 1,3535.5307057751,TRUE,1e+07,0,3535.5307057751,2010-08-09,2010-08-09
1,10290,10290,FALSE,NA,2009-08-26,2011-04-24,NA,Line 1,Type 1,6209.19202142894,TRUE,1e+07,0,6209.19202142894,2018-06-03,2018-06-03
1,10291,10291,FALSE,NA,2009-08-13,2009-11-02,NA,Line 1,Type 1,4104.64270437813,TRUE,1e+07,0,4104.64270437813,2011-09-05,2011-09-05
1,10292,10292,FALSE,NA,2009-08-06,2010-04-16,NA,Line 1,Type 1,4597.52084441648,TRUE,1e+07,0,4597.52084441648,2014-11-18,2014-11-18
1,10293,10293,FALSE,NA,2009-08-10,2009-10-13,NA,Line 1,Type 1,4763.1006784121,TRUE,1e+07,0,4763.1006784121,2015-01-26,2015-01-26
1,10294,10294,FALSE,NA,2009-08-30,2009-10-01,NA,Line 1,Type 1,4901.28833812055,TRUE,1e+07,0,4901.28833812055,2021-06-02,2021-06-02
1,10295,10295,FALSE,NA,2009-08-04,2009-09-02,NA,Line 1,Type 1,3936.68195572248,TRUE,1e+07,0,3936.68195572248,2016-04-26,2016-04-26
1,10296,10296,FALSE,NA,2009-08-21,2009-09-20,NA,Line 1,Type 1,4462.70878358335,TRUE,1e+07,0,4462.70878358335,2012-09-06,2012-09-06
1,10297,10297,FALSE,NA,2009-08-14,2009-10-02,NA,Line 1,Type 1,5731.58911610705,TRUE,1e+07,0,5731.58911610705,2014-02-21,2014-02-21
1,10298,10298,FALSE,NA,2009-08-20,2011-03-25,NA,Line 1,Type 1,6541.12624883839,TRUE,1e+07,0,6541.12624883839,2011-12-04,2011-12-04
1,10299,10299,FALSE,NA,2009-08-03,2011-05-19,NA,Line 1,Type 1,5741.2318185732,TRUE,1e+07,0,5741.2318185732,2011-05-20,2011-05-20
1,10300,10300,FALSE,NA,2009-08-28,2011-03-11,NA,Line 1,Type 1,5937.4906410808,TRUE,1e+07,0,5937.4906410808,2011-04-06,2011-04-06
1,10301,10301,FALSE,NA,2009-08-03,2011-01-05,NA,Line 1,Type 1,6244.20064142646,TRUE,1e+07,0,6244.20064142646,2011-02-11,2011-02-11
1,10302,10302,FALSE,NA,2009-08-14,2012-01-14,NA,Line 1,Type 1,4787.32147138323,TRUE,1e+07,0,4787.32147138323,2012-02-21,2012-02-21
1,10303,10303,FALSE,NA,2009-08-27,2009-09-09,NA,Line 1,Type 1,4889.01549270624,TRUE,1e+07,0,4889.01549270624,2018-04-29,2018-04-29
1,10304,10304,FALSE,NA,2009-08-27,2011-11-04,NA,Line 1,Type 1,6563.43476896048,TRUE,1e+07,0,6563.43476896048,2015-12-26,2015-12-26
1,10305,10305,FALSE,NA,2009-08-24,2009-09-29,NA,Line 1,Type 1,4952.11045973556,TRUE,1e+07,0,4952.11045973556,2011-09-26,2011-09-26
1,10306,10306,FALSE,NA,2009-08-11,2009-12-13,NA,Line 1,Type 1,4248.08220787156,TRUE,1e+07,0,4248.08220787156,2012-10-09,2012-10-09
1,10307,10307,FALSE,NA,2009-08-22,2009-10-16,NA,Line 1,Type 1,4844.85747992474,TRUE,1e+07,0,4844.85747992474,2010-06-05,2010-06-05
1,10308,10308,FALSE,NA,2009-08-11,2010-05-25,NA,Line 1,Type 1,5439.6620062952,TRUE,1e+07,0,5439.6620062952,2010-09-11,2010-09-11
1,10309,10309,FALSE,NA,2009-08-05,2010-03-13,NA,Line 1,Type 1,5657.34826217199,TRUE,1e+07,0,5657.34826217199,2014-08-07,2014-08-07
1,10310,10310,FALSE,NA,2009-08-05,2009-11-23,NA,Line 1,Type 1,4258.2606378005,TRUE,1e+07,0,4258.2606378005,2010-01-30,2010-01-30
1,10311,10311,FALSE,NA,2009-08-13,2009-10-17,NA,Line 1,Type 1,4795.05183145074,TRUE,1e+07,0,4795.05183145074,2011-05-28,2011-05-28
1,10312,10312,FALSE,NA,2009-08-01,2010-01-15,NA,Line 1,Type 1,6009.31579706479,TRUE,1e+07,0,6009.31579706479,2011-03-01,2011-03-01
1,10313,10313,FALSE,NA,2009-08-07,2010-03-26,NA,Line 1,Type 1,3719.11072212677,TRUE,1e+07,0,3719.11072212677,2012-05-24,2012-05-24
1,10314,10314,FALSE,NA,2009-08-06,2009-10-23,NA,Line 1,Type 1,5733.99409865823,TRUE,1e+07,0,5733.99409865823,2011-03-10,2011-03-10
1,10315,10315,FALSE,NA,2009-08-16,2011-03-08,NA,Line 1,Type 1,3529.07151302592,TRUE,1e+07,0,3529.07151302592,2011-07-23,2011-07-23
1,10316,10316,FALSE,NA,2009-08-23,2009-11-01,NA,Line 1,Type 1,4063.32784531867,TRUE,1e+07,0,4063.32784531867,2010-02-17,2010-02-17
1,10317,10317,FALSE,NA,2009-08-06,2009-09-16,NA,Line 1,Type 1,5230.45455600499,TRUE,1e+07,0,5230.45455600499,2009-11-03,2009-11-03
1,10318,10318,FALSE,NA,2009-08-17,2011-05-01,NA,Line 1,Type 1,6403.85897014049,TRUE,1e+07,0,6403.85897014049,2013-09-17,2013-09-17
1,10319,10319,FALSE,NA,2009-08-19,2009-10-08,NA,Line 1,Type 1,3478.0948175372,TRUE,1e+07,0,3478.0948175372,2010-03-17,2010-03-17
1,10320,10320,FALSE,NA,2009-08-15,2010-02-22,NA,Line 1,Type 1,3581.22741510506,TRUE,1e+07,0,3581.22741510506,2013-07-14,2013-07-14
1,10321,10321,FALSE,NA,2009-08-29,2010-05-25,NA,Line 1,Type 1,3413.85957461624,TRUE,1e+07,0,3413.85957461624,2010-06-26,2010-06-26
1,10322,10322,FALSE,NA,2009-08-01,2012-08-09,NA,Line 1,Type 1,5885.79813863894,TRUE,1e+07,0,5885.79813863894,2016-02-03,2016-02-03
1,10323,10323,FALSE,NA,2009-08-16,2010-04-18,NA,Line 1,Type 1,7189.99879624825,TRUE,1e+07,0,7189.99879624825,2011-06-09,2011-06-09
1,10324,10324,FALSE,NA,2009-08-15,2010-12-09,NA,Line 1,Type 1,3810.17742541527,TRUE,1e+07,0,3810.17742541527,2021-03-02,2021-03-02
1,10325,10325,FALSE,NA,2009-08-10,2009-12-07,NA,Line 1,Type 1,6222.72510900113,TRUE,1e+07,0,6222.72510900113,2010-08-10,2010-08-10
1,10326,10326,FALSE,NA,2009-08-12,2009-08-15,NA,Line 1,Type 1,4069.94103191598,TRUE,1e+07,0,4069.94103191598,2012-10-05,2012-10-05
1,10327,10327,FALSE,NA,2009-08-28,2009-09-11,NA,Line 1,Type 1,5082.54947576011,TRUE,1e+07,0,5082.54947576011,2012-01-29,2012-01-29
1,10328,10328,FALSE,NA,2009-08-20,2010-09-09,NA,Line 1,Type 1,4237.36002483536,TRUE,1e+07,0,4237.36002483536,2013-05-21,2013-05-21
1,10329,10329,FALSE,NA,2009-08-27,2009-09-14,NA,Line 1,Type 1,5089.90144066586,TRUE,1e+07,0,5089.90144066586,2011-06-06,2011-06-06
1,10330,10330,FALSE,NA,2009-08-16,2010-03-08,NA,Line 1,Type 1,3738.90291673929,TRUE,1e+07,0,3738.90291673929,2011-03-12,2011-03-12
1,10331,10331,FALSE,NA,2009-08-23,2009-09-21,NA,Line 1,Type 1,4132.32321605757,TRUE,1e+07,0,4132.32321605757,2009-11-14,2009-11-14
1,10332,10332,FALSE,NA,2009-08-18,2009-09-21,NA,Line 1,Type 1,4822.1216062274,TRUE,1e+07,0,4822.1216062274,2011-10-13,2011-10-13
1,10333,10333,FALSE,NA,2009-08-22,2011-03-13,NA,Line 1,Type 1,4672.03626406438,TRUE,1e+07,0,4672.03626406438,2014-09-09,2014-09-09
1,10334,10334,FALSE,NA,2009-08-24,2010-08-29,NA,Line 1,Type 1,5883.69465558104,TRUE,1e+07,0,5883.69465558104,2018-07-28,2018-07-28
1,10335,10335,FALSE,NA,2009-08-16,2010-03-13,NA,Line 1,Type 1,4769.75934791368,TRUE,1e+07,0,4769.75934791368,2010-08-16,2010-08-16
1,10336,10336,FALSE,NA,2009-08-11,2011-01-05,NA,Line 1,Type 1,5101.51996004198,TRUE,1e+07,0,5101.51996004198,2015-12-10,2015-12-10
1,10337,10337,FALSE,NA,2009-08-28,2009-09-10,NA,Line 1,Type 1,3817.42841309731,TRUE,1e+07,0,3817.42841309731,2014-09-24,2014-09-24
1,10338,10338,FALSE,NA,2009-08-15,2009-09-18,NA,Line 1,Type 1,5480.92302163284,TRUE,1e+07,0,5480.92302163284,2011-07-15,2011-07-15
1,10339,10339,FALSE,NA,2009-08-16,2009-08-31,NA,Line 1,Type 1,4496.32469803809,TRUE,1e+07,0,4496.32469803809,2010-03-11,2010-03-11
1,10340,10340,FALSE,NA,2009-08-21,2010-09-22,NA,Line 1,Type 1,4973.30361105598,TRUE,1e+07,0,4973.30361105598,2012-11-06,2012-11-06
1,10341,10341,FALSE,NA,2009-08-09,2010-07-06,NA,Line 1,Type 1,3756.35556368221,TRUE,1e+07,0,3756.35556368221,2010-07-27,2010-07-27
1,10342,10342,FALSE,NA,2009-08-12,2009-09-19,NA,Line 1,Type 1,5007.65779474906,TRUE,1e+07,0,5007.65779474906,2023-01-31,2023-01-31
1,10343,10343,FALSE,NA,2009-08-24,2009-10-13,NA,Line 1,Type 1,4630.6003943426,TRUE,1e+07,0,4630.6003943426,2021-06-06,2021-06-06
1,10344,10344,FALSE,NA,2009-08-05,2010-05-10,NA,Line 1,Type 1,3531.36040027523,TRUE,1e+07,0,3531.36040027523,2011-03-09,2011-03-09
1,10345,10345,FALSE,NA,2009-08-29,2010-08-14,NA,Line 1,Type 1,5225.86440796973,TRUE,1e+07,0,5225.86440796973,2027-04-02,2027-04-02
1,10346,10346,FALSE,NA,2009-08-08,2010-03-11,NA,Line 1,Type 1,5388.36167819879,TRUE,1e+07,0,5388.36167819879,2015-09-08,2015-09-08
1,10347,10347,FALSE,NA,2009-08-24,2009-09-03,NA,Line 1,Type 1,4715.22107515613,TRUE,1e+07,0,4715.22107515613,2014-04-10,2014-04-10
1,10348,10348,FALSE,NA,2009-08-17,2010-03-24,NA,Line 1,Type 1,4789.72270747737,TRUE,1e+07,0,4789.72270747737,2014-07-19,2014-07-19
1,10349,10349,FALSE,NA,2009-08-30,2010-03-19,NA,Line 1,Type 1,4468.66260346004,TRUE,1e+07,0,4468.66260346004,2011-04-06,2011-04-06
1,10350,10350,FALSE,NA,2009-08-22,2010-10-22,NA,Line 1,Type 1,5331.33957021915,TRUE,1e+07,0,5331.33957021915,2012-06-30,2012-06-30
1,10351,10351,FALSE,NA,2009-08-13,2009-12-28,NA,Line 1,Type 1,4309.89022043683,TRUE,1e+07,0,4309.89022043683,2016-07-30,2016-07-30
1,10352,10352,FALSE,NA,2009-09-21,2010-04-25,NA,Line 1,Type 1,7954.8790056308,TRUE,1e+07,0,7954.8790056308,2018-01-15,2018-01-15
1,10353,10353,FALSE,NA,2009-09-20,2010-03-31,NA,Line 1,Type 1,7074.14914060791,TRUE,1e+07,0,7074.14914060791,2011-08-05,2011-08-05
1,10354,10354,FALSE,NA,2009-09-18,2009-12-02,NA,Line 1,Type 1,6061.25476616093,TRUE,1e+07,0,6061.25476616093,2010-06-11,2010-06-11
1,10355,10355,FALSE,NA,2009-09-23,2009-12-27,NA,Line 1,Type 1,4729.32581541636,TRUE,1e+07,0,4729.32581541636,2011-09-13,2011-09-13
1,10356,10356,FALSE,NA,2009-09-07,2010-12-18,NA,Line 1,Type 1,3453.5942030439,TRUE,1e+07,0,3453.5942030439,2011-02-17,2011-02-17
1,10357,10357,FALSE,NA,2009-09-20,2010-02-23,NA,Line 1,Type 1,5645.48454433539,TRUE,1e+07,0,5645.48454433539,2012-12-29,2012-12-29
1,10358,10358,FALSE,NA,2009-09-21,2010-02-23,NA,Line 1,Type 1,5799.72628414007,TRUE,1e+07,0,5799.72628414007,2012-02-02,2012-02-02
1,10359,10359,FALSE,NA,2009-09-21,2012-06-20,NA,Line 1,Type 1,4821.2301554338,TRUE,1e+07,0,4821.2301554338,2017-01-24,2017-01-24
1,10360,10360,FALSE,NA,2009-09-24,2009-10-31,NA,Line 1,Type 1,5735.15181431873,TRUE,1e+07,0,5735.15181431873,2012-10-01,2012-10-01
1,10361,10361,FALSE,NA,2009-09-02,2012-08-07,NA,Line 1,Type 1,5769.79080920029,TRUE,1e+07,0,5769.79080920029,2012-12-17,2012-12-17
1,10362,10362,FALSE,NA,2009-09-01,2009-12-03,NA,Line 1,Type 1,4936.93842693538,TRUE,1e+07,0,4936.93842693538,2011-08-12,2011-08-12
1,10363,10363,FALSE,NA,2009-09-03,2010-02-08,NA,Line 1,Type 1,5250.00618126122,TRUE,1e+07,0,5250.00618126122,2012-02-04,2012-02-04
1,10364,10364,FALSE,NA,2009-09-18,2010-05-12,NA,Line 1,Type 1,3860.27225555512,TRUE,1e+07,0,3860.27225555512,2010-09-26,2010-09-26
1,10365,10365,FALSE,NA,2009-09-23,2010-01-15,NA,Line 1,Type 1,4835.02143386258,TRUE,1e+07,0,4835.02143386258,2010-08-07,2010-08-07
1,10366,10366,FALSE,NA,2009-09-01,2009-11-09,NA,Line 1,Type 1,6003.04532730013,TRUE,1e+07,0,6003.04532730013,2010-02-06,2010-02-06
1,10367,10367,FALSE,NA,2009-09-17,2010-09-23,NA,Line 1,Type 1,6349.65422598504,TRUE,1e+07,0,6349.65422598504,2017-08-20,2017-08-20
1,10368,10368,FALSE,NA,2009-09-05,2011-07-08,NA,Line 1,Type 1,4295.55535009526,TRUE,1e+07,0,4295.55535009526,2013-12-06,2013-12-06
1,10369,10369,FALSE,NA,2009-09-09,2009-10-13,NA,Line 1,Type 1,5017.97533976433,TRUE,1e+07,0,5017.97533976433,2019-01-05,2019-01-05
1,10370,10370,FALSE,NA,2009-09-19,2010-09-10,NA,Line 1,Type 1,5232.46129259298,TRUE,1e+07,0,5232.46129259298,2016-03-23,2016-03-23
1,10371,10371,FALSE,NA,2009-09-24,2010-01-14,NA,Line 1,Type 1,3887.30518114527,TRUE,1e+07,0,3887.30518114527,2012-09-22,2012-09-22
1,10372,10372,FALSE,NA,2009-09-04,2009-12-25,NA,Line 1,Type 1,3713.37840101019,TRUE,1e+07,0,3713.37840101019,2011-04-16,2011-04-16
1,10373,10373,FALSE,NA,2009-09-14,2011-12-24,NA,Line 1,Type 1,6506.71696619089,TRUE,1e+07,0,6506.71696619089,2016-10-06,2016-10-06
1,10374,10374,FALSE,NA,2009-09-18,2010-02-24,NA,Line 1,Type 1,6200.73840831279,TRUE,1e+07,0,6200.73840831279,2011-08-24,2011-08-24
1,10375,10375,FALSE,NA,2009-09-29,2009-10-25,NA,Line 1,Type 1,6665.01926336741,TRUE,1e+07,0,6665.01926336741,2011-09-05,2011-09-05
1,10376,10376,FALSE,NA,2009-09-22,2010-04-24,NA,Line 1,Type 1,4793.66644460228,TRUE,1e+07,0,4793.66644460228,2011-08-08,2011-08-08
1,10377,10377,FALSE,NA,2009-09-29,2009-12-05,NA,Line 1,Type 1,5603.28164536788,TRUE,1e+07,0,5603.28164536788,2010-05-02,2010-05-02
1,10378,10378,FALSE,NA,2009-09-02,2010-04-27,NA,Line 1,Type 1,4026.62786365862,TRUE,1e+07,0,4026.62786365862,2010-07-05,2010-07-05
1,10379,10379,FALSE,NA,2009-09-25,2011-06-02,NA,Line 1,Type 1,5036.54284668475,TRUE,1e+07,0,5036.54284668475,2014-09-27,2014-09-27
1,10380,10380,FALSE,NA,2009-09-25,2010-12-16,NA,Line 1,Type 1,5099.58338061739,TRUE,1e+07,0,5099.58338061739,2013-11-06,2013-11-06
1,10381,10381,FALSE,NA,2009-09-22,2009-12-22,NA,Line 1,Type 1,4536.99697136341,TRUE,1e+07,0,4536.99697136341,2013-04-23,2013-04-23
1,10382,10382,FALSE,NA,2009-09-05,2009-09-28,NA,Line 1,Type 1,5559.14691169142,TRUE,1e+07,0,5559.14691169142,2018-07-17,2018-07-17
1,10383,10383,FALSE,NA,2009-09-11,2010-08-21,NA,Line 1,Type 1,4871.18147531687,TRUE,1e+07,0,4871.18147531687,2012-07-30,2012-07-30
1,10384,10384,FALSE,NA,2009-09-14,2011-05-29,NA,Line 1,Type 1,5483.07230167742,TRUE,1e+07,0,5483.07230167742,2016-01-09,2016-01-09
1,10385,10385,FALSE,NA,2009-09-09,2009-12-26,NA,Line 1,Type 1,5031.58351144823,TRUE,1e+07,0,5031.58351144823,2012-08-04,2012-08-04
1,10386,10386,FALSE,NA,2009-09-17,2012-06-23,NA,Line 1,Type 1,4452.12657581063,TRUE,1e+07,0,4452.12657581063,2016-01-14,2016-01-14
1,10387,10387,FALSE,NA,2009-09-19,2010-10-13,NA,Line 1,Type 1,4533.99235687738,TRUE,1e+07,0,4533.99235687738,2014-10-16,2014-10-16
1,10388,10388,FALSE,NA,2009-09-12,2009-10-15,NA,Line 1,Type 1,3976.67062065447,TRUE,1e+07,0,3976.67062065447,2010-11-15,2010-11-15
1,10389,10389,FALSE,NA,2009-09-27,2009-12-08,NA,Line 1,Type 1,5202.49111792844,TRUE,1e+07,0,5202.49111792844,2013-01-27,2013-01-27
1,10390,10390,FALSE,NA,2009-09-02,2010-01-18,NA,Line 1,Type 1,6777.65189555052,TRUE,1e+07,0,6777.65189555052,2011-04-03,2011-04-03
1,10391,10391,FALSE,NA,2009-09-14,2010-05-27,NA,Line 1,Type 1,4459.26978272341,TRUE,1e+07,0,4459.26978272341,2020-05-23,2020-05-23
1,10392,10392,FALSE,NA,2009-09-28,2010-12-21,NA,Line 1,Type 1,5014.81407784248,TRUE,1e+07,0,5014.81407784248,2012-07-14,2012-07-14
1,10393,10393,FALSE,NA,2009-09-12,2009-11-11,NA,Line 1,Type 1,4712.34958589414,TRUE,1e+07,0,4712.34958589414,2009-12-20,2009-12-20
1,10394,10394,FALSE,NA,2009-09-05,2010-07-18,NA,Line 1,Type 1,5038.48642306461,TRUE,1e+07,0,5038.48642306461,2017-12-21,2017-12-21
1,10395,10395,FALSE,NA,2009-09-03,2009-09-26,NA,Line 1,Type 1,5023.43653598374,TRUE,1e+07,0,5023.43653598374,2013-07-13,2013-07-13
1,10396,10396,FALSE,NA,2009-09-19,2009-09-20,NA,Line 1,Type 1,3337.46555123712,TRUE,1e+07,0,3337.46555123712,2010-01-28,2010-01-28
1,10397,10397,FALSE,NA,2009-09-16,2010-05-14,NA,Line 1,Type 1,5814.19120418865,TRUE,1e+07,0,5814.19120418865,2012-05-30,2012-05-30
1,10398,10398,FALSE,NA,2009-09-27,2010-08-21,NA,Line 1,Type 1,5582.30841943452,TRUE,1e+07,0,5582.30841943452,2013-03-22,2013-03-22
1,10399,10399,FALSE,NA,2009-09-21,2010-01-28,NA,Line 1,Type 1,5240.7008954895,TRUE,1e+07,0,5240.7008954895,2015-12-16,2015-12-16
1,10400,10400,FALSE,NA,2009-09-12,2009-10-04,NA,Line 1,Type 1,3824.49511748068,TRUE,1e+07,0,3824.49511748068,2011-05-29,2011-05-29
1,10401,10401,FALSE,NA,2009-09-15,2010-01-13,NA,Line 1,Type 1,3758.5862518876,TRUE,1e+07,0,3758.5862518876,2014-01-02,2014-01-02
1,10402,10402,FALSE,NA,2009-09-19,2010-07-22,NA,Line 1,Type 1,6286.81219842128,TRUE,1e+07,0,6286.81219842128,2011-10-20,2011-10-20
1,10403,10403,FALSE,NA,2009-09-28,2009-12-20,NA,Line 1,Type 1,5775.12287333504,TRUE,1e+07,0,5775.12287333504,2020-06-05,2020-06-05
1,10404,10404,FALSE,NA,2009-09-06,2009-12-13,NA,Line 1,Type 1,4771.5823360345,TRUE,1e+07,0,4771.5823360345,2014-03-19,2014-03-19
1,10405,10405,FALSE,NA,2009-09-01,2012-04-21,NA,Line 1,Type 1,4573.78061506632,TRUE,1e+07,0,4573.78061506632,2013-11-17,2013-11-17
1,10406,10406,FALSE,NA,2009-09-09,2010-05-07,NA,Line 1,Type 1,4837.9151188053,TRUE,1e+07,0,4837.9151188053,2011-12-12,2011-12-12
1,10407,10407,FALSE,NA,2009-09-02,2010-07-28,NA,Line 1,Type 1,6022.74391313725,TRUE,1e+07,0,6022.74391313725,2012-07-13,2012-07-13
1,10408,10408,FALSE,NA,2009-09-11,2009-10-31,NA,Line 1,Type 1,4047.47230053576,TRUE,1e+07,0,4047.47230053576,2012-10-25,2012-10-25
1,10409,10409,FALSE,NA,2009-09-06,2011-09-13,NA,Line 1,Type 1,4102.15373364697,TRUE,1e+07,0,4102.15373364697,2012-11-26,2012-11-26
1,10410,10410,FALSE,NA,2009-09-10,2010-07-30,NA,Line 1,Type 1,4559.39151556638,TRUE,1e+07,0,4559.39151556638,2016-12-15,2016-12-15
1,10411,10411,FALSE,NA,2009-09-07,2009-12-09,NA,Line 1,Type 1,4519.46828318549,TRUE,1e+07,0,4519.46828318549,2014-05-25,2014-05-25
1,10412,10412,FALSE,NA,2009-09-05,2010-03-28,NA,Line 1,Type 1,3786.90182240804,TRUE,1e+07,0,3786.90182240804,2013-02-11,2013-02-11
1,10413,10413,FALSE,NA,2009-09-02,2010-04-12,NA,Line 1,Type 1,7092.44256400983,TRUE,1e+07,0,7092.44256400983,2011-12-17,2011-12-17
1,10414,10414,FALSE,NA,2009-09-15,2009-10-04,NA,Line 1,Type 1,5978.57779914809,TRUE,1e+07,0,5978.57779914809,2012-05-13,2012-05-13
1,10415,10415,FALSE,NA,2009-09-23,2010-03-12,NA,Line 1,Type 1,2637.33669174106,TRUE,1e+07,0,2637.33669174106,2013-01-08,2013-01-08
1,10416,10416,FALSE,NA,2009-09-03,2009-10-31,NA,Line 1,Type 1,3082.53748142211,TRUE,1e+07,0,3082.53748142211,2010-06-26,2010-06-26
1,10417,10417,FALSE,NA,2009-09-21,2010-04-04,NA,Line 1,Type 1,4940.03355706143,TRUE,1e+07,0,4940.03355706143,2023-04-09,2023-04-09
1,10418,10418,FALSE,NA,2009-09-11,2010-01-13,NA,Line 1,Type 1,3564.94872796238,TRUE,1e+07,0,3564.94872796238,2013-02-05,2013-02-05
1,10419,10419,FALSE,NA,2009-09-04,2010-09-25,NA,Line 1,Type 1,4738.37281255922,TRUE,1e+07,0,4738.37281255922,2012-03-05,2012-03-05
1,10420,10420,FALSE,NA,2009-09-17,2010-04-04,NA,Line 1,Type 1,4655.81451978978,TRUE,1e+07,0,4655.81451978978,2013-10-28,2013-10-28
1,10421,10421,FALSE,NA,2009-09-18,2009-11-06,NA,Line 1,Type 1,4751.4129582191,TRUE,1e+07,0,4751.4129582191,2010-08-10,2010-08-10
1,10422,10422,FALSE,NA,2009-09-06,2010-01-13,NA,Line 1,Type 1,6312.63246008333,TRUE,1e+07,0,6312.63246008333,2011-09-01,2011-09-01
1,10423,10423,FALSE,NA,2009-09-24,2010-12-16,NA,Line 1,Type 1,4710.55248004926,TRUE,1e+07,0,4710.55248004926,2022-01-20,2022-01-20
1,10424,10424,FALSE,NA,2009-09-09,2010-05-29,NA,Line 1,Type 1,4868.47852460997,TRUE,1e+07,0,4868.47852460997,2013-01-14,2013-01-14
1,10425,10425,FALSE,NA,2009-09-16,2011-05-31,NA,Line 1,Type 1,3958.58814359723,TRUE,1e+07,0,3958.58814359723,2018-01-25,2018-01-25
1,10426,10426,FALSE,NA,2009-09-25,2010-05-10,NA,Line 1,Type 1,5679.50089587717,TRUE,1e+07,0,5679.50089587717,2014-01-20,2014-01-20
1,10427,10427,FALSE,NA,2009-09-17,2010-04-16,NA,Line 1,Type 1,3249.27722412231,TRUE,1e+07,0,3249.27722412231,2016-09-18,2016-09-18
1,10428,10428,FALSE,NA,2009-09-16,2009-12-04,NA,Line 1,Type 1,5163.80578615935,TRUE,1e+07,0,5163.80578615935,2009-12-13,2009-12-13
1,10429,10429,FALSE,NA,2009-09-15,2010-04-18,NA,Line 1,Type 1,3803.18981941315,TRUE,1e+07,0,3803.18981941315,2014-01-07,2014-01-07
1,10430,10430,FALSE,NA,2009-09-09,2011-05-07,NA,Line 1,Type 1,5794.32332456753,TRUE,1e+07,0,5794.32332456753,2011-09-12,2011-09-12
1,10431,10431,FALSE,NA,2009-09-02,2010-03-05,NA,Line 1,Type 1,5196.65066528331,TRUE,1e+07,0,5196.65066528331,2010-07-28,2010-07-28
1,10432,10432,FALSE,NA,2009-09-18,2009-11-20,NA,Line 1,Type 1,6909.01949550366,TRUE,1e+07,0,6909.01949550366,2011-12-16,2011-12-16
1,10433,10433,FALSE,NA,2009-09-11,2010-09-27,NA,Line 1,Type 1,3779.57597300616,TRUE,1e+07,0,3779.57597300616,2011-05-31,2011-05-31
1,10434,10434,FALSE,NA,2009-09-07,2010-02-09,NA,Line 1,Type 1,4168.48690302529,TRUE,1e+07,0,4168.48690302529,2010-05-21,2010-05-21
1,10435,10435,FALSE,NA,2009-09-24,2010-03-11,NA,Line 1,Type 1,3628.95743731441,TRUE,1e+07,0,3628.95743731441,2012-02-29,2012-02-29
1,10436,10436,FALSE,NA,2009-09-06,2010-01-15,NA,Line 1,Type 1,4949.0415536099,TRUE,1e+07,0,4949.0415536099,2013-07-02,2013-07-02
1,10437,10437,FALSE,NA,2009-09-19,2010-08-29,NA,Line 1,Type 1,4787.23552272595,TRUE,1e+07,0,4787.23552272595,2030-08-08,2030-08-08
